CustomerID,Cluster
17812.0,3
17813.0,3
17816.0,3
17817.0,3
17819.0,3
17824.0,3
17827.0,3
17828.0,3
17829.0,1
17830.0,3
17831.0,3
17832.0,3
17835.0,3
17836.0,3
17837.0,3
17838.0,3
17839.0,3
17841.0,2
17843.0,1
17844.0,3
17846.0,3
17848.0,3
17849.0,1
17850.0,0
17852.0,3
17854.0,1
17855.0,1
17856.0,3
17857.0,0
17858.0,3
17859.0,1
17860.0,1
17861.0,3
17862.0,1
17863.0,3
17864.0,3
17865.0,0
17866.0,3
17867.0,3
17869.0,3
17870.0,3
17871.0,1
17873.0,3
17874.0,1
17877.0,1
17878.0,3
17879.0,1
17880.0,1
17881.0,1
17883.0,3
17884.0,3
17885.0,3
17886.0,3
17887.0,3
17888.0,3
17889.0,1
17890.0,1
17891.0,1
17892.0,3
17893.0,1
17894.0,3
17895.0,3
17896.0,3
17897.0,1
17898.0,3
17899.0,1
17900.0,1
17901.0,3
17904.0,3
17905.0,3
17906.0,1
17908.0,1
17911.0,3
17912.0,1
17913.0,3
17914.0,3
17917.0,3
17919.0,3
17920.0,0
17921.0,3
17923.0,1
17924.0,3
17925.0,1
17926.0,3
17928.0,3
17929.0,3
17930.0,3
17931.0,3
17932.0,3
17934.0,3
17935.0,3
17936.0,3
17937.0,3
17939.0,1
17940.0,3
17941.0,3
17942.0,3
17946.0,1
17947.0,3
17948.0,1
17949.0,0
17950.0,3
17951.0,3
17954.0,3
17955.0,1
17956.0,1
17957.0,3
17958.0,3
17960.0,1
17961.0,0
17962.0,3
17964.0,3
17965.0,3
17966.0,3
17967.0,1
17968.0,1
17969.0,1
17970.0,1
17972.0,1
17973.0,3
17974.0,3
17975.0,3
17976.0,1
17977.0,3
17978.0,1
17979.0,3
17980.0,1
17984.0,1
17985.0,3
17986.0,3
17987.0,1
17988.0,3
17990.0,1
17991.0,1
17994.0,3
17995.0,1
17997.0,3
17999.0,3
18001.0,3
18004.0,1
18005.0,3
18006.0,3
18008.0,3
18009.0,1
18010.0,1
18011.0,1
18013.0,1
18014.0,3
18015.0,3
18016.0,3
18017.0,3
18018.0,3
18019.0,3
18022.0,3
18024.0,1
18027.0,3
18030.0,3
18032.0,1
18033.0,3
18034.0,3
18035.0,3
18036.0,3
18037.0,1
18040.0,3
18041.0,0
18042.0,3
18043.0,3
18044.0,3
18045.0,3
18048.0,1
18050.0,1
18053.0,3
18055.0,3
18056.0,1
18058.0,3
18059.0,3
18061.0,3
18062.0,1
18064.0,3
18065.0,3
18066.0,3
18067.0,3
18068.0,1
18069.0,3
18071.0,1
18072.0,1
18073.0,3
18074.0,1
18075.0,3
18077.0,3
18078.0,1
18079.0,3
18080.0,3
18081.0,3
18082.0,3
18084.0,3
18085.0,1
18086.0,1
18087.0,3
18088.0,3
18092.0,3
18093.0,3
18094.0,3
18095.0,1
18096.0,3
18097.0,3
18099.0,3
18101.0,3
18102.0,2
18104.0,3
18105.0,3
18106.0,1
18108.0,1
18109.0,0
18110.0,3
18112.0,3
18113.0,1
18114.0,1
18116.0,3
18117.0,3
18118.0,0
18119.0,1
18120.0,1
18121.0,1
18122.0,3
18123.0,3
18125.0,3
18126.0,3
18127.0,3
18129.0,1
18130.0,3
18133.0,1
18135.0,3
18136.0,3
18138.0,1
18139.0,3
18142.0,1
18143.0,3
18144.0,3
18145.0,3
18146.0,3
18147.0,3
18149.0,3
18150.0,3
18151.0,3
18154.0,3
18155.0,3
18156.0,3
18158.0,3
18159.0,1
18160.0,3
18161.0,3
18164.0,3
18165.0,1
18167.0,3
18168.0,1
18169.0,3
18170.0,3
18171.0,3
18172.0,0
18173.0,3
18174.0,3
18176.0,1
18177.0,3
18178.0,3
18179.0,3
18180.0,3
18181.0,3
18183.0,1
18184.0,3
18185.0,1
18188.0,3
18189.0,3
18190.0,1
18191.0,1
18192.0,3
18193.0,1
18194.0,3
18196.0,3
18198.0,0
18200.0,3
18202.0,1
18203.0,1
18204.0,3
18205.0,3
18209.0,3
18210.0,3
18211.0,3
18212.0,1
18213.0,1
18215.0,3
18216.0,3
18217.0,3
18218.0,1
18219.0,3
18220.0,1
18221.0,3
18222.0,3
18223.0,0
18224.0,1
18225.0,3
18226.0,3
18227.0,1
18228.0,3
18229.0,0
18230.0,3
18231.0,1
18232.0,3
18233.0,1
18235.0,3
18236.0,3
18237.0,3
18239.0,1
18240.0,3
18241.0,0
18242.0,3
18245.0,3
18246.0,3
18248.0,3
18249.0,3
18250.0,1
18251.0,3
18252.0,3
18255.0,3
18257.0,3
18259.0,3
18260.0,1
18261.0,3
18262.0,3
18263.0,3
18265.0,3
18268.0,3
18269.0,1
18270.0,3
18272.0,3
18273.0,3
18274.0,3
18276.0,3
18277.0,3
18278.0,3
18280.0,1
18281.0,1
18282.0,3
18283.0,0
18287.0,3
